Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,receiver_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Izzo, Ryan",NWE,SEA,2,2.9,4300,3.9,3000,2.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Izzo,Ryan,2020,TE,TE,85,Active,Ryan Izzo,1995-12-21,6-5,255,Florida State,Pope John XXIII (NJ),00-0034439,3122920,40b8fa44-b289-42dd-9606-a1ae30adc7bc,31220,12529,47327,19988,5094,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915486.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915486.png' height='20'></img>,"Izzo, Ryan","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_02_NE_SEA,NWE,R.Izzo,2,2,0,19,19,0,0,0,0,2,19,0,6,13,13,0.736222832114436
"Jackson, DeSean",PHI,CIN,3,2.1,5500,3.1,5200,2.1,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Jackson,DeSean,2020,WR,SWR,10,Active,DeSean Jackson,1986-12-01,5-10,175,California,Long Beach Poly (CA),00-0026189,11283,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,5581,4363,3943,147,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png' height='20'></img>,"Jackson, DeSean","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_03_CIN_PHI,PHI,D.Jackson,4,4,0,11,11,1,0,0,1,2,11,0,6,64,5,-3.97964248619974
"Jackson, DeSean",PHI,LAR,2,9.4,5500,12.4,5100,9.4,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Jackson,DeSean,2020,WR,SWR,10,Active,DeSean Jackson,1986-12-01,5-10,175,California,Long Beach Poly (CA),00-0026189,11283,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,5581,4363,3943,147,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png' height='20'></img>,"Jackson, DeSean","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_02_LA_PHI,PHI,D.Jackson,9,9,0,64,64,0,0,0,3,6,64,0,9,68,55,3.69155202212278
"Jackson, DeSean",PHI,NYG,7,6.1,5500,7.6,3900,6.1,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Jackson,DeSean,2020,WR,SWR,10,Active,DeSean Jackson,1986-12-01,5-10,175,California,Long Beach Poly (CA),00-0026189,11283,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,5581,4363,3943,147,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png' height='20'></img>,"Jackson, DeSean","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_07_NYG_PHI,PHI,D.Jackson,5,5,0,34,34,0,0,0,2,3,34,0,3,45,31,0.858400608150984
"Jackson, DeSean",PHI,DAL,16,14.6,4500,15.1,3000,14.6,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Jackson,DeSean,2020,WR,SWR,10,Active,DeSean Jackson,1986-12-01,5-10,175,California,Long Beach Poly (CA),00-0026189,11283,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,5581,4363,3943,147,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png' height='20'></img>,"Jackson, DeSean","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_16_PHI_DAL,PHI,D.Jackson,1,1,1,81,81,0,0,0,0,1,81,1,40,41,41,6.44122478552163
"Jackson, DeSean",PHI,WAS,1,5.6,5600,6.6,4900,5.6,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,Jackson,DeSean,2020,WR,SWR,10,Active,DeSean Jackson,1986-12-01,5-10,175,California,Long Beach Poly (CA),00-0026189,11283,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,5581,4363,3943,147,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11283.png' height='20'></img>,"Jackson, DeSean","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_01_PHI_WAS,PHI,D.Jackson,7,7,0,46,46,0,0,3,5,2,46,0,7,214,39,0.32546704923152
"James, Jesse",DET,CHI,1,0,4400,0,3200,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"James, Jesse",DET,GNB,14,0,4500,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"James, Jesse",DET,HOU,12,1.5,4300,2,2500,1.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,2020_12_HOU_DET,DET,J.James,1,1,0,10,10,0,0,0,0,1,10,0,7,3,3,0.359934479463846
"James, Jesse",DET,IND,8,2.8,4500,3.3,2500,2.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_08_IND_DET,DET,J.James,1,1,0,23,23,0,0,0,0,1,23,0,24,-1,-1,1.23960274364799
"James, Jesse",DET,MIN,17,0.7,4200,1.2,2500,0.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_17_MIN_DET,DET,J.James,1,1,0,2,2,0,0,0,0,1,2,0,4,-2,-2,-0.321023697499186
"James, Jesse",DET,NOR,4,3.6,4600,4.1,2500,3.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_04_NO_DET,DET,J.James,2,2,0,31,31,0,0,0,1,1,31,0,0,45,31,0.850742888171226
"James, Jesse",DET,TAM,16,0,4300,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_16_TB_DET,DET,J.James,1,1,0,0,0,1,0,0,0,0,0,0,0,17,0,-3.6627073722193
"James, Jesse",DET,WAS,10,1.9,4300,2.9,2500,1.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_10_WAS_DET,DET,J.James,3,3,0,9,9,0,0,0,1,2,9,0,6,18,3,-0.921457496238872
"James, Jesse",DET,ARI,3,10.3,4000,11.8,2500,10.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_03_DET_ARI,DET,J.James,4,4,1,28,28,0,0,1,1,3,28,1,19,15,9,4.10601236624643
"James, Jesse",DET,ATL,7,0,4600,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"James, Jesse",DET,CAR,11,0.8,4300,1.3,2500,0.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_11_DET_CAR,DET,J.James,2,2,0,3,3,0,0,0,1,1,3,0,2,14,1,-0.813043747504707
"James, Jesse",DET,CHI,13,7.4,4300,7.9,2500,7.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_13_DET_CHI,DET,J.James,3,3,1,9,9,1,0,0,1,1,9,1,0,9,9,-3.77380366995931
"James, Jesse",DET,GNB,2,0,4100,0,2700,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"James, Jesse",DET,JAC,6,0.8,4600,1.3,2500,0.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,2020_06_DET_JAX,DET,J.James,2,2,0,3,3,0,0,1,1,1,3,0,2,1,1,-1.24602540279739
"James, Jesse",DET,MIN,9,0.5,4300,1,2500,0.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_09_DET_MIN,DET,J.James,1,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-0.670227177557536
"James, Jesse",DET,TEN,15,1.6,4400,2.1,2500,1.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,James,Jesse,2020,TE,TE,83,Active,Jesse James,1994-06-04,6-7,250,Penn State,South Allegheny (PA),00-0032135,2979590,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,28548,10150,9593,16920,2463,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979590.png' height='20'></img>,"James, Jesse","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_15_DET_TEN,DET,J.James,1,1,0,11,11,0,0,0,0,1,11,0,11,0,0,0.772481271997094
"James, Richie",SFO,ARI,1,0,4800,0,3100,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,James,Richie,2020,WR,LWR,13,Active,Richie James,1995-09-05,5-9,185,Middle Tennessee,Riverview (FL),00-0034286,3122899,4aae1781-1eec-48c0-b41f-e4fee61c3c32,31210,12579,28991,20077,5137,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png' height='20'></img>,"James, Richie","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"James, Richie",SFO,GNB,9,28.9,4500,36.4,3000,28.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,James,Richie,2020,WR,LWR,13,Active,Richie James,1995-09-05,5-9,185,Middle Tennessee,Riverview (FL),00-0034286,3122899,4aae1781-1eec-48c0-b41f-e4fee61c3c32,31210,12579,28991,20077,5137,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png' height='20'></img>,"James, Richie","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_09_GB_SF,SFO,R.James,13,13,1,184,184,0,0,1,4,9,184,1,133,120,51,10.9836736337747
"James, Richie",SFO,LAR,6,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,James,Richie,2020,WR,LWR,13,Active,Richie James,1995-09-05,5-9,185,Middle Tennessee,Riverview (FL),00-0034286,3122899,4aae1781-1eec-48c0-b41f-e4fee61c3c32,31210,12579,28991,20077,5137,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png' height='20'></img>,"James, Richie","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"James, Richie",SFO,SEA,17,8.1,4600,9.6,3100,8.1,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,James,Richie,2020,WR,LWR,13,Active,Richie James,1995-09-05,5-9,185,Middle Tennessee,Riverview (FL),00-0034286,3122899,4aae1781-1eec-48c0-b41f-e4fee61c3c32,31210,12579,28991,20077,5137,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png' height='20'></img>,"James, Richie","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_17_SEA_SF,SFO,R.James,5,5,0,66,66,0,0,0,2,3,66,0,19,65,47,3.22631794254994
"James, Richie",SFO,WAS,14,4.8,4900,6.3,3400,4.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,James,Richie,2020,WR,LWR,13,Active,Richie James,1995-09-05,5-9,185,Middle Tennessee,Riverview (FL),00-0034286,3122899,4aae1781-1eec-48c0-b41f-e4fee61c3c32,31210,12579,28991,20077,5137,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122899.png' height='20'></img>,"James, Richie","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_14_WAS_SF,SFO,R.James,3,3,0,30,30,0,0,0,0,3,30,0,18,12,12,3.33907482679933
