Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,passer_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Jackson, Lamar",BAL,CIN,5,14.5,8900,14.5,7900,14.5,36,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_05_CIN_BAL,BAL,L.Jackson,37,38,2,171,180,1,1,6,17,19,180,2,84,318,96,-5.07219202218192
"Jackson, Lamar",BAL,CLE,1,27.5,9300,27.5,8100,27.5,38,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_01_CLE_BAL,BAL,L.Jackson,25,27,3,261,275,0,2,4,5,20,275,3,73,252,202,14.6671419891242
"Jackson, Lamar",BAL,JAC,15,30.22,8200,30.22,7500,30.22,33,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,2020_15_JAX_BAL,BAL,L.Jackson,22,23,3,243,243,1,1,1,4,17,243,3,90,197,153,15.3868917852617
"Jackson, Lamar",BAL,KAN,3,14.18,9400,15.18,7800,14.18,40,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_03_KC_BAL,BAL,L.Jackson,28,32,1,70,97,0,4,5,13,15,97,1,32,260,65,-14.926027899355
"Jackson, Lamar",BAL,NYG,16,21.32,8800,22.32,8000,21.32,32,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_16_NYG_BAL,BAL,L.Jackson,26,25,2,183,183,0,0,4,9,17,183,2,66,181,117,11.2111789635053
"Jackson, Lamar",BAL,PIT,8,16.82,8300,18.82,7400,16.82,34,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,2020_08_PIT_BAL,BAL,L.Jackson,28,31,3,192,208,2,4,9,13,13,208,2,77,232,131,-9.20806107435868
"Jackson, Lamar",BAL,TEN,11,17.54,8400,17.54,7300,17.54,32,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_11_TEN_BAL,BAL,L.Jackson,29,30,1,177,186,1,1,2,11,17,186,1,104,288,82,5.52762064102273
"Jackson, Lamar",BAL,CIN,17,25.22,9000,25.22,8000,25.22,34,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_17_BAL_CIN,BAL,L.Jackson,18,18,3,113,113,1,0,2,7,10,113,3,42,186,71,6.92855948174838
"Jackson, Lamar",BAL,CLE,14,34.92,8000,37.92,7000,34.92,30,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_14_BAL_CLE,BAL,L.Jackson,17,20,1,141,163,0,4,4,6,11,163,1,62,192,101,6.83494041977502
"Jackson, Lamar",BAL,HOU,2,17.56,9500,17.56,8200,17.56,40,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,2020_02_BAL_HOU,BAL,L.Jackson,24,28,1,177,204,0,4,5,6,18,204,1,103,190,101,5.57358104844811
"Jackson, Lamar",BAL,IND,9,18.6,8100,18.6,6900,18.6,31,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_09_BAL_IND,BAL,L.Jackson,23,25,0,156,170,0,2,2,4,19,170,0,104,86,66,7.42934009910096
"Jackson, Lamar",BAL,NWE,10,22.46,8100,22.46,7100,22.46,31,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_10_BAL_NE,BAL,L.Jackson,34,36,2,242,249,1,2,2,9,24,249,2,145,259,104,4.27485937377841
"Jackson, Lamar",BAL,PHI,6,28.24,9000,31.24,7700,28.24,35,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_06_BAL_PHI,BAL,L.Jackson,27,30,1,173,186,0,3,3,11,16,186,1,88,186,98,1.91893977164554
"Jackson, Lamar",BAL,WAS,4,26.02,9600,26.02,8100,26.02,40,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Jackson,Lamar,2020,QB,QB,8,Active,Lamar Jackson,1997-01-07,6-2,212,Louisville,Boynton Beach (FL),00-0034796,3916387,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,12561,46416,19781,4881,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916387.png' height='20'></img>,"Jackson, Lamar","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_04_BAL_WAS,BAL,L.Jackson,21,22,2,191,193,1,1,2,6,14,193,2,48,317,145,10.3583641309142
"Jones, Daniel",NYG,ARI,14,3.08,6800,4.08,5500,3.08,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_14_ARI_NYG,NYG,D.Jones,21,27,0,75,127,0,6,9,10,11,127,0,17,239,110,-14.1062769120326
"Jones, Daniel",NYG,DAL,17,15.86,7000,16.86,5100,15.86,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_17_DAL_NYG,NYG,D.Jones,25,27,2,211,229,1,2,6,7,17,229,2,68,287,161,3.00375821861354
"Jones, Daniel",NYG,PHI,10,22.16,6700,22.16,5200,22.16,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_10_PHI_NYG,NYG,D.Jones,28,31,0,231,244,0,3,7,7,21,244,0,59,237,185,7.19926829794498
"Jones, Daniel",NYG,PIT,1,19.36,7200,19.36,6100,19.36,25,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,2020_01_PIT_NYG,NYG,D.Jones,41,44,2,262,279,2,3,8,13,26,279,2,116,232,163,-0.337846266620175
"Jones, Daniel",NYG,SFO,3,9.06,6900,10.06,5500,9.06,26,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_03_SF_NYG,NYG,D.Jones,32,34,0,165,179,1,2,6,14,17,179,0,39,284,140,-6.72544148489359
"Jones, Daniel",NYG,TAM,8,18.24,6900,18.24,5200,18.24,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_08_TB_NYG,NYG,D.Jones,41,44,2,238,256,2,3,10,14,25,256,2,117,325,139,0.422043273063395
"Jones, Daniel",NYG,WAS,6,14.88,6700,14.88,5400,14.88,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_06_WAS_NYG,NYG,D.Jones,19,20,1,108,112,1,1,5,6,12,112,1,38,151,74,-0.307515521330065
"Jones, Daniel",NYG,BAL,16,14.38,6500,14.38,5000,14.38,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_16_NYG_BAL,NYG,D.Jones,41,47,1,215,252,0,6,11,17,24,252,1,108,386,144,-5.04092795443071
"Jones, Daniel",NYG,CHI,2,8.74,6900,9.74,5800,8.74,25,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_02_NYG_CHI,NYG,D.Jones,40,42,0,220,241,1,4,4,14,25,241,0,80,254,161,-8.89800479726452
"Jones, Daniel",NYG,CIN,12,10.42,7200,10.42,5500,10.42,24,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_12_NYG_CIN,NYG,D.Jones,27,27,0,213,213,0,0,0,11,16,213,0,56,243,157,5.44196478823027
"Jones, Daniel",NYG,DAL,5,8.18,7000,9.18,5400,8.18,22,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_05_NYG_DAL,NYG,D.Jones,33,35,1,211,222,0,2,9,13,20,222,0,111,194,111,-1.98118880172575
"Jones, Daniel",NYG,LAR,4,11.1,6600,11.1,5100,11.1,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Jones,Daniel,2020,QB,QB,8,Active,Daniel Jones,1997-05-27,6-5,220,Duke,Charlotte Latin (NC),00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,20841,5870,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917792.png' height='20'></img>,"Jones, Daniel","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_04_NYG_LA,NYG,D.Jones,36,41,0,159,190,1,5,8,12,23,190,0,118,209,72,-12.509298419321
